Product Id,Review Date,Reviewer,Review,Rating,Location
7591941,5/21/2011,Anonymous,"This is such a beautiful shoe! I was very impressed when I took it out of the box. At first I thought the patent leather would be a bit much...too shiny and all that...but it's actually very nice looking! For a 3"" heel I think it's very comfortable to stand in and feels sturdy. It has some padding although I do think I would buy an insert to get some additional padding to provide my feet with extra comfort. I haven't worn them outside yet and have only walked in them on carpet in my home to make sure they feel comfortable on my feet but I do look forward to wearing them outside. I usually wear a 6.5 and that's the size I bought these in. My heels slip out of the shoe when I walk in them but that may be because I didn't have stockings on. I don't think going down a half size would be a wise decision. All in all, a beautiful shoe that I believe is true to size. So far, comfortable but I guess the true test is when I wear them outside.",1,"from New York, NY"
7480209,4/24/2013,Anonymous,"Super disappointed with this shoe Disappointed because the style and fit is terrific, but the way the shoe is designed the rubber on the bottom does not reach far enough back to the heel or forward to the toe and after 1 wear the leather is already rubbing off I wish I would have invested my money in a flat that would have worn with much more integrity I am shocked that the other reviews I read did not mention this problem Buyer beware",NULL,NULL
7591941,4/1/2011,Holly L,Love these shoes! Just received my 4th pair. Great for work and very comfortable. Always receive compliments each time I wear them!,1,"from Cleveland, OH"
7591941,7/29/2013,Anonymous,"This is the most uncomfortable shoe I have ever worn I wore this shoe for one day at a trade show and ended up with blisters around my heels, sides of my feet, and toes I have narrow and smaller feet These shoes were very comfortable when I first put them onwhich was misleading I started experiencing discomfort after one hour of wear What a disappointment",NULL,NULL
7761534,6/20/2013,Lindsay J,"I love these flip flops They are simple, chic and cute I can wear them to the beach, with a maxi dress or on a summer night out They are comfy and stylish as well I love the gold hardware and they go with basically everything",NULL,"from Washington, DC"
8067311,3/13/2013,Jazzy D,I love this bag It is the larger one so if you do not like too big or bulky this is not the bag for you I love it I got the white one and it is beautiful I have received so many compliments Also one day shipping and includes a dust bag,NULL,from Sunny California
7902884,7/12/2012,Anonymous,NULL,NULL,NULL
8077308,12/13/2012,Anonymous,Got this coat today. It runs very large. I didn't realize how shiny and gold the buttons were on the photo. They looked a little jarring and kind of tacky. Had to return it for those reasons.,NULL,NULL
7907448,8/22/2012,Anonymous,Beautiful bag for dressy occasions. Goes with all colors and is a nice size. Not a bag for everyday use in my opinion as it doesn't hold enough and a little too dressy in looks for everyday use. I love the looks!,NULL,"from Tucson, AZ"
8147613,5/31/2013,Anonymous,"The ties are definitely a little confounding but they dont detract from the usability or look of the bag Perfect carryall, and also a great size for air travel The color is vibrant and I have received many compliments",NULL,"from Durham, NC"
7922482,11/23/2013,Therese W,Great jacket Fits well Love the shirted sleeves Wish it was offered in petite as it was just a bit too long for my 5 ft frame,NULL,from New York
8003784,11/17/2013,Leonora H,I have worn this watch about 5 times since purchasing it really October and was very proud I had two links removed and just love itit is a bit heavy when clapping because it is moving up and down but I still love love it,NULL,from Texas
8126404,7/23/2013,Anonymous,"I have the same design wallet only in the regular leather continental, not the saffiano I did not like the feel of this saffiano leather it reminded me of cheap, stiff, plastic, and this isnt a cheap wallet by any means Color mandarin orange matched the Kors hangbag that I bought, but it has nowhere near the luxurious feel of the regular pebble grained leather disappointing I returned it",NULL,from FL
7761534,5/19/2014,Kristine S,Pretty and very comfortable Was surprised it was more squashier than the more expensive thong of similar stylelook I bought elsewhere correct size 7 but returned it but this taught me to order 1 size up based on that sizing and reviews on this site,NULL,from United States
7986003,9/22/2012,Anonymous,I got these boots for my 9 year old daughter. She loved them. Especially the wedge. She got so many compliments on them. Very stylish!,NULL,from New jersey
7966826,8/31/2012,Anonymous,"LOVE! Simple and understated! This is one of my favorite go-to bags, perfect for the office and in the evening. Wish I had it when I was traveling this summer because it is the perfect size to fit the essentials without being bulky.",NULL,"from Alberta, Canada"
8066247,5/22/2013,Jessica M,"I love that this is a full size wallet with a wrist strap Its easy to carry when dont want to carry a purse Although the cellphone pocket doesnt fit my iPhone 5 with a case, it is an added bonus",NULL,"from Boston, Ma"
8195253,10/24/2013,Anonymous,"Great purse, very chic and trendy Fits an envelope size wallet, phone, and a small makeup bag Love the saffiano leather",NULL,NULL
7824542,2/5/2012,Jill,"Absolutely adore these shoes! Wore them to an outdoor wedding and into the evening without breaking them in. Fantastic, sexy shoe!",2,from Wisconsin
7934720,1/22/2013,Anonymous,"I love this bag At first I was worried because one of the reviews shared that Zappos did not include the dust bag But I happily report that inside the bag along with a ton of stuffing paper I found the dust bag Lol not what sold me on the purse, but glad I can safely store it when not in use The bag is perfect and I am so excited to use it My boyfriend chose the perfect gift for Valentines Day",NULL,NULL
7616384,2/21/2012,Lucretia,"I absolutely love this bag! It is stunning. The only thing I would change/add to it are more compartments. It is the size of a shopping bag inside, and it is hard to find things in it. On the other hand, it is fantastic for traveling and shopping!",2,"from Corpus Christi, TX"
7954092,7/8/2012,Anonymous,"This shoe was a lot more comfortable than I anticipated. With the platform, it doesn't feel as high. I absolutely love this shoe!",NULL,NULL
8154704,9/16/2013,Charlotte,This shoes is a little bite narrow order it one size up over all good looking good for every day slip on Thank you Zappos addicting for online shopping Very good customer service,NULL,from Lexington sc
7954054,5/7/2012,Anonymous,"Gorgeous shoe, not too classic looking but sent them back because I was looking for black pumps with more of an edge and these were borderline. A great heighth on the heel vs. platform, but I can see how novice heel wearers would think they are too high. Slightly narrow toe box, cleavage was abound but it was still a classy sexy shoe. I'll keep it in my faves just in case the new ones I'm getting don't work out.",NULL,"from san diego, ca"
7954054,7/22/2012,Anonymous,"I love the way these shoes look and they are comfortable. The problem I had was the heel. My heel kept slipping out. I bought 2 different heel inserts, sole insert, full shoe insert and tried different combinations and my heel still slipped out of the shoe!",NULL,NULL
