"ID","variable","value"
"457","cc","0"
"458","cc","0"
"459","cc","1"
"460","cc","0"
"461","cc","1"
"462","cc","0"
"463","cc","0"
"464","cc","0"
"465","cc","1"
"466","cc","0"
"467","cc","0"
"468","cc","1"
"469","cc","0"
"470","cc","1"
"471","cc","0"
"472","cc","1"
"473","cc","0"
"474","cc","0"
"475","cc","0"
"476","cc","0"
"477","cc","1"
"478","cc","0"
"479","cc",NA
"480","cc","1"
"481","cc","1"
"482","cc","1"
"483","cc","0"
"484","cc","0"
"485","cc","1"
"486","cc","0"
"487","cc","0"
"488","cc","1"
"489","cc","0"
"490","cc","1"
"491","cc","0"
"492","cc","0"
"493","cc","0"
"494","cc","1"
"495","cc","0"
"496","cc","1"
"497","cc","0"
"498","cc","0"
"499","cc","1"
"500","cc","0"
"501","cc","0"
"502","cc","0"
"503","cc","0"
"504","cc","1"
"505","cc","0"
"506","cc","0"
"507","cc","0"
"508","cc","0"
"509","cc","0"
"510","cc","0"
"511","cc","0"
"512","cc","0"
"513","cc","1"
"514","cc","0"
"515","cc","0"
"516","cc","1"
"517","cc","0"
"518","cc","0"
"519","cc","0"
"520","cc","0"
"521","cc","1"
"522","cc","0"
"523","cc","0"
"524","cc","0"
"525","cc","0"
"526","cc","0"
"527","cc","1"
"528","cc","0"
"529","cc","0"
"530","cc","0"
"531","cc","1"
"532","cc","1"
"533","cc",NA
"534","cc","0"
"535","cc","0"
"536","cc","0"
"537","cc","0"
"538","cc","0"
"539","cc","1"
"540","cc","0"
"541","cc","0"
"542","cc","0"
"543","cc","0"
"544","cc","1"
"545","cc","0"
"546","cc","0"
"547","cc","0"
"548","cc","1"
"549","cc","1"
"550","cc","1"
"551","cc","1"
"552","cc","1"
"553","cc","0"
"554","cc",NA
"555","cc","0"
"556","cc","1"
"557","cc","0"
"558","cc","1"
"559","cc","0"
"560","cc","0"
"561","cc","0"
"562","cc","0"
"563","cc","1"
"564","cc","0"
"565","cc","0"
"566","cc","0"
"567","cc","1"
"568","cc","0"
"569","cc","1"
"570","cc","0"
"571","cc","0"
"572","cc","0"
"573","cc","0"
"574","cc","1"
"575","cc","1"
"576","cc","0"
"577","cc","1"
"578","cc","0"
"579","cc","1"
"580","cc","0"
"581","cc","1"
"582","cc","1"
"583","cc","0"
"584","cc","0"
"585","cc","0"
"586","cc","0"
"587","cc","1"
"588","cc","0"
"589","cc","1"
"590","cc",NA
"591","cc","0"
"592","cc","0"
"593","cc","1"
"594","cc","0"
"595","cc","0"
"596","cc","0"
"597","cc","0"
"598","cc","1"
"599","cc","0"
"600","cc","1"
"601","cc","0"
"602","cc","1"
"603","cc","0"
"604","cc","0"
"605","cc","1"
"606","cc","1"
"607","cc","0"
"608","cc","0"
"609","cc","0"
"610","cc","0"
"611","cc","0"
"612","cc","0"
"613","cc","1"
"614","cc","0"
"615","cc","1"
"616","cc","0"
"617","cc","1"
"618","cc","0"
"619","cc",NA
"620","cc","0"
"621","cc","0"
"622","cc","0"
"623","cc","0"
"624","cc","0"
"625","cc","0"
"626","cc","0"
"627","cc","1"
"628","cc","0"
"629","cc","0"
"630","cc","1"
"631","cc","1"
"632","cc","0"
"633","cc","0"
"634","cc","1"
"635","cc","1"
"636","cc","0"
"637","cc","0"
"638","cc","0"
"639","cc","0"
"640","cc","1"
"641","cc","0"
"642","cc",NA
"643","cc","0"
"644","cc","0"
"645","cc","0"
"646","cc","0"
"647","cc","0"
"648","cc","1"
"649","cc","0"
"650","cc","0"
"651","cc","0"
"652","cc","0"
"653","cc","0"
"654","cc","1"
"655","cc","0"
"656","cc","0"
"657","cc","0"
"658","cc","0"
"659","cc","0"
"660","cc","1"
"661","cc","0"
"662","cc","0"
"663","cc","0"
"664","cc","0"
"665","cc","1"
"666","cc","0"
"667","cc","1"
"668","cc","0"
"669","cc","0"
"670","cc","0"
"671","cc","0"
"672","cc","0"
"673","cc","0"
"674","cc","0"
"675","cc","0"
"676","cc","0"
"677","cc","1"
"678","cc","0"
"679","cc","0"
"680","cc","0"
"681","cc","1"
"682","cc","0"
"683","cc","1"
"684","cc","0"
"685","cc","0"
"686","cc","0"
"687","cc","0"
"688","cc","0"
"689","cc","0"
"690","cc","0"
"691","cc","0"
"692","cc","1"
"693","cc","0"
"694","cc","0"
"695","cc","0"
"696","cc","0"
"697","cc","0"
"698","cc","0"
"699","cc","0"
"700","cc","0"
"701","cc","1"
"702","cc","1"
"703","cc","0"
"704","cc","0"
"705","cc","0"
"706","cc","0"
"707","cc","0"
"708","cc","1"
"709","cc","0"
"710","cc","0"
"711","cc","1"
"712","cc","0"
"713","cc","0"
"714","cc","0"
"715","cc","0"
"716","cc","1"
"717","cc","1"
"718","cc","1"
"719","cc","1"
"720","cc","0"
"721","cc","0"
"722","cc","0"
"723","cc","1"
"724","cc","0"
"725","cc","0"
"726","cc","0"
"727","cc","0"
"728","cc","0"
"729","cc","0"
"730","cc","1"
"731","cc","0"
"732","cc","1"
"733","cc","0"
"734","cc","0"
"735","cc","1"
"736","cc","0"
"737","cc","0"
"738","cc","0"
"739","cc","0"
"740","cc",NA
"741","cc","0"
"742","cc","0"
"743","cc","0"
"744","cc","1"
"745","cc","0"
"746","cc","1"
"747","cc","0"
"748","cc","0"
"749","cc","0"
"750","cc","1"
"751","cc","0"
"752","cc","0"
"753","cc","0"
"754","cc","1"
"755","cc","1"
"756","cc","1"
"757","cc","0"
"758","cc","0"
"759","cc","0"
"760","cc","0"
"761","cc","0"
"762","cc","0"
"763","cc","0"
"764","cc","1"
"765","cc","1"
"766","cc","0"
"767","cc","0"
"768","cc","0"
"769","cc","0"
"770","cc","0"
"771","cc","0"
"772","cc","0"
"773","cc","1"
"774","cc","1"
"775","cc","1"
"776","cc","1"
"777","cc","0"
"778","cc",NA
"779","cc","0"
"780","cc","0"
"781","cc","1"
"782","cc","0"
"783","cc","1"
"784","cc",NA
"785","cc","0"
"786","cc",NA
"787","cc","0"
"788","cc","0"
"789","cc","0"
"790","cc","0"
"791","cc","1"
"792","cc","0"
"793","cc","1"
"794","cc","0"
"795","cc","0"
"796","cc","1"
"797","cc","0"
"798","cc","0"
"799","cc","0"
"800","cc","0"
"801","cc","0"
"802","cc","0"
"803","cc","0"
"804","cc","0"
"805","cc","0"
"806","cc","0"
"807","cc","0"
"808","cc","0"
"809","cc","0"
"810","cc","1"
"811","cc","0"
"812","cc","0"
"813","cc","0"
"814","cc","0"
"815","cc","1"
"816","cc","0"
"817","cc","1"
"818","cc","0"
"819","cc","1"
"820","cc","0"
"821","cc","0"
"822","cc","0"
"823","cc","0"
"824","cc","1"
"825","cc","0"
"826","cc",NA
"827","cc","0"
"828","cc","1"
"829","cc","0"
"830","cc","0"
"831","cc","0"
"832","cc","0"
"833","cc","0"
"834","cc","0"
"835","cc","0"
"836","cc","1"
"837","cc","1"
"838","cc","0"
"839","cc","0"
"840","cc","0"
"841","cc","1"
"842","cc","0"
"843","cc","0"
"844","cc",NA
"845","cc","0"
"846","cc","1"
"847","cc","0"
"848","cc","0"
"849","cc","0"
"850","cc","1"
"851","cc","0"
"852","cc","0"
"853","cc","1"
"854","cc","0"
"855","cc","0"
"856","cc","0"
"857","cc","0"
"858","cc","1"
"859","cc","0"
"860","cc","0"
"861","cc","0"
"862","cc","0"
"863","cc","0"
"864","cc","0"
"865","cc","0"
"866","cc","1"
"867","cc","0"
"868","cc","0"
"869","cc","1"
"870","cc","1"
"871","cc","0"
"872","cc","0"
"873","cc","0"
"874","cc","0"
"875","cc","1"
"876","cc","0"
"877","cc","0"
"878","cc","0"
"879","cc","0"
"880","cc","0"
"881","cc","0"
"882","cc","0"
"883","cc","0"
"884","cc","0"
"885","cc","0"
"886","cc",NA
"887","cc","0"
"888","cc","0"
"889","cc","0"
"890","cc","1"
"891","cc","0"
"892","cc","1"
"893","cc","0"
"894","cc","1"
"895","cc",NA
"896","cc","1"
"897","cc","0"
"898","cc","1"
"899","cc","0"
"900","cc","1"
"901","cc","1"
"902","cc","0"
"903","cc","0"
"904","cc","0"
"905","cc","0"
"906","cc","1"
"907","cc","0"
"908","cc","1"
"909","cc","1"
"910","cc",NA
"911","cc","1"
"912","cc","0"
"913","cc","0"
"914","cc","0"
"915","cc","1"
"916","cc","0"
"917","cc","0"
"918","cc","1"
"919","cc","0"
"920","cc","1"
"921","cc","0"
"922","cc","1"
"923","cc","0"
"924","cc","0"
"925","cc","0"
"926","cc","1"
"927","cc","0"
"928","cc","1"
"929","cc","0"
"930","cc","1"
"931","cc","0"
"932","cc","0"
"933","cc","1"
"934","cc","0"
"935","cc","0"
"936","cc","1"
"937","cc",NA
"938","cc","0"
"939","cc","0"
"940","cc","1"
"941","cc","0"
"942","cc","0"
"943","cc","1"
"944","cc","0"
"945","cc","1"
"946","cc","0"
"947","cc","0"
"948","cc","0"
"949","cc","1"
"950","cc","0"
"951","cc","0"
"952","cc","0"
"953","cc","1"
"954","cc","0"
"955","cc","0"
"956","cc","0"
"957","cc","0"
"958","cc","0"
"959","cc","1"
"960","cc","0"
"961","cc","1"
"962","cc","0"
"963","cc","0"
"964","cc","0"
"965","cc","0"
"966","cc","0"
"967","cc","0"
"968","cc","0"
"969","cc","1"
"970","cc","0"
"971","cc","0"
"972","cc","1"
"973","cc","0"
"974","cc","0"
"975","cc","0"
"976","cc","0"
"977","cc","0"
"978","cc","0"
"979","cc","1"
"980","cc","1"
"981","cc","1"
"982","cc","1"
"983","cc","1"
"984","cc","0"
"985","cc","0"
"986","cc","1"
"987","cc","0"
"988","cc","0"
"989","cc","0"
"990","cc","0"
"991","cc","0"
"992","cc","1"
"993","cc","0"
"994","cc","0"
"995","cc","0"
"996","cc","1"
"997","cc","0"
"998","cc","0"
"999","cc","0"
"1000","cc","1"
"1001","cc","0"
"1002","cc","0"
"1003","cc","0"
"1004","cc","0"
"1005","cc","0"
"1006","cc","0"
"1007","cc","0"
"1008","cc","0"
"1009","cc","0"
"1010","cc","0"
"1011","cc","1"
"1012","cc","0"
"1013","cc","1"
"1014","cc","0"
"1015","cc","1"
"1016","cc","0"
"1017","cc","0"
"1018","cc","0"
"1019","cc","0"
"1020","cc","0"
"1021","cc","0"
"1022","cc","1"
"1023","cc","0"
"1024","cc","0"
"1025","cc","0"
"1026","cc","0"
"1027","cc","0"
"1028","cc","0"
"1029","cc","0"
"1030","cc","0"
"1031","cc","1"
"1032","cc","0"
"1033","cc","1"
"1034","cc","0"
"1035","cc","0"
"1036","cc","0"
"1037","cc","1"
"1038","cc","0"
"1039","cc","1"
"1040","cc","0"
"1041","cc","0"
"1042","cc","0"
"1043","cc","0"
"1044","cc",NA
"1045","cc","1"
"1046","cc","0"
"1047","cc","0"
"1048","cc","0"
"1049","cc","0"
"1050","cc","0"
"1051","cc","1"
"1052","cc","0"
"1053","cc","1"
"1054","cc","0"
"1055","cc","0"
"1056","cc",NA
"1057","cc","0"
"1058","cc","0"
"1059","cc","0"
"1060","cc","1"
"1061","cc","1"
"1062","cc","0"
"1063","cc","0"
"1064","cc","1"
"1065","cc","0"
"1066","cc","1"
"1067","cc","0"
"1068","cc","0"
"1069","cc","0"
"1070","cc","0"
"1071","cc","0"
"1072","cc","0"
"1073","cc","0"
"1074","cc","1"
"1075","cc","1"
"1076","cc","0"
"1077","cc","0"
"1078","cc","0"
"1079","cc","1"
"1080","cc","0"
"1081","cc","0"
"1082","cc","0"
"1083","cc","0"
"1084","cc","0"
"1085","cc","0"
"1086","cc","0"
"1087","cc","0"
"1088","cc","0"
"1089","cc","1"
"1090","cc","0"
"1091","cc","0"
"1092","cc","1"
"1093","cc","0"
"1094","cc","0"
"1095","cc","1"
"1096","cc","0"
"1097","cc","0"
"1098","cc","1"
"1099","cc","1"
"1100","cc","0"
"1101","cc","0"
"1102","cc","0"
"1103","cc","0"
"1104","cc","0"
"1105","cc","1"
"1106","cc","1"
"1107","cc","0"
"1108","cc","1"
"1109","cc","1"
"1110","cc","0"
"1111","cc","0"
"1112","cc","0"
"1113","cc","1"
"1114","cc","1"
"1115","cc","1"
"1116","cc","0"
"1117","cc","1"
"1118","cc","1"
"1119","cc","1"
"1120","cc","0"
"1121","cc","1"
"1122","cc","1"
"1123","cc","0"
"1124","cc","0"
"1125","cc","1"
"1126","cc","0"
"1127","cc","1"
"1128","cc","1"
"1129","cc","0"
"1130","cc","1"
"1131","cc","0"
"1132","cc","0"
"1133","cc","1"
"1134","cc","0"
"1135","cc","0"
"1136","cc","0"
"1137","cc","0"
"1138","cc","0"
"1139","cc","0"
"1140","cc","0"
"1141","cc","1"
"1142","cc","0"
"1143","cc","0"
"1144","cc","0"
"1145","cc","0"
"1146","cc","1"
"1147","cc","0"
"1148","cc","0"
"1149","cc","0"
"1150","cc","0"
"1151","cc","0"
"1152","cc","0"
"1153","cc","0"
"1154","cc","1"
"1155","cc","0"
"1156","cc","1"
"1157","cc","0"
"1158","cc","0"
"1159","cc","0"
"1160","cc","1"
"1161","cc","0"
"1162","cc","0"
"1163","cc","0"
"1164","cc","0"
"1165","cc","0"
"1166","cc","0"
"1167","cc","1"
"1168","cc","0"
"1169","cc","0"
"1170","cc","0"
"1171","cc","1"
"1172","cc","0"
"1173","cc",NA
"1174","cc","0"
"1175","cc","1"
"1176","cc","1"
"1177","cc","0"
"1178","cc","0"
"1179","cc","0"
"1180","cc","1"
"1181","cc","1"
"1182","cc","0"
"1183","cc","1"
"1184","cc","1"
"1185","cc","0"
"1186","cc","0"
"1187","cc","0"
"1188","cc","0"
"1189","cc","1"
"1190","cc","0"
"1191","cc","0"
"1192","cc","1"
"1193","cc","1"
"1194","cc","1"
"1195","cc","0"
"1196","cc","0"
"1197","cc","0"
"1198","cc","1"
"1199","cc","0"
"1200","cc","0"
"1201","cc","0"
"1202","cc","0"
"1203","cc","0"
"1204","cc","0"
"1205","cc","0"
"1206","cc","0"
"1207","cc","0"
"1208","cc","1"
"1209","cc","1"
"1210","cc","1"
"1211","cc","0"
"1212","cc","0"
"1213","cc","0"
"1214","cc","0"
"1215","cc","0"
"1216","cc","1"
"1217","cc","0"
"1218","cc","0"
"1219","cc","0"
"1220","cc","0"
"1221","cc","0"
"1222","cc","1"
"1223","cc","0"
"1224","cc","0"
"1225","cc","0"
"1226","cc","0"
"1227","cc","1"
"1228","cc","0"
"1229","cc","0"
"1230","cc","0"
"1231","cc","1"
"1232","cc","1"
"1233","cc","0"
"1234","cc","0"
"1235","cc","1"
"1236","cc","0"
"1237","cc","0"
"1238","cc",NA
"1239","cc","0"
"1240","cc","1"
"1241","cc","0"
"1242","cc","1"
"1243","cc","0"
"1244","cc","0"
"1245","cc","1"
"1246","cc","0"
"1247","cc","0"
"1248","cc","0"
"1249","cc","0"
"1250","cc","1"
"1251","cc","0"
"1252","cc","0"
"1253","cc",NA
"1254","cc","0"
"1255","cc","1"
"1256","cc","1"
"1257","cc","0"
"1258","cc","1"
"1259","cc","1"
"1260","cc","0"
"1261","cc","1"
"1262","cc","0"
"1263","cc","0"
"1264","cc","0"
"1265","cc","0"
"1266","cc","0"
"1267","cc","1"
"1268","cc","0"
"1269","cc","0"
"1270","cc","1"
"1271","cc","1"
"1272","cc","0"
"1273","cc","0"
"1274","cc","1"
"1275","cc","0"
"1276","cc","0"
"1277","cc","1"
"1278","cc","0"
"1279","cc","1"
"1280","cc","0"
"1281","cc","0"
"1282","cc","0"
"1283","cc","1"
"1284","cc","0"
"1285","cc","0"
"1286","cc","1"
"1287","cc","1"
"1288","cc","0"
"1289","cc","0"
"1290","cc","0"
"1291","cc","0"
"1292","cc","0"
"1293","cc","1"
"1294","cc","1"
"1295","cc","1"
"1296","cc","0"
"1297","cc","0"
"1298","cc","0"
"1299","cc","1"
"1300","cc","0"
"1301","cc","0"
"1302","cc","1"
"1303","cc","0"
"1304","cc","0"
"1305","cc","1"
"1306","cc","0"
"1307","cc","1"
"1308","cc","1"
"1309","cc","1"
"1310","cc","0"
"1311","cc","0"
"1312","cc","0"
"1313","cc","1"
"1314","cc","0"
"1315","cc","0"
"1316","cc","0"
"1317","cc","0"
"1318","cc","0"
"1319","cc","0"
"1320","cc","1"
"1321","cc","0"
"1322","cc","0"
"1323","cc","1"
"1324","cc","0"
"1325","cc","0"
"1326","cc","0"
"1327","cc","0"
"1328","cc","0"
"1329","cc",NA
"1330","cc","0"
"1331","cc","1"
"1332","cc","0"
"1333","cc","0"
"1334","cc","0"
"1335","cc","0"
"1336","cc","1"
"1337","cc","0"
"1338","cc","0"
"1339","cc","0"
"1340","cc","0"
"1341","cc","0"
"1342","cc","0"
"1343","cc",NA
"1344","cc","1"
"1345","cc","0"
"1346","cc","0"
"1347","cc","0"
"1348","cc","0"
"1349","cc","0"
"1350","cc","0"
"1351","cc","1"
"1352","cc","1"
"1353","cc","0"
"1354","cc","1"
"1355","cc","0"
"1356","cc","0"
"1357","cc","0"
"1358","cc","0"
"1359","cc","1"
"1360","cc","0"
